SynId,KeyWord,Gloss,ParentId,SonId
SID-00061401-V,vasectomize,"remove the vas deferens ""many men choose to be vasectomized as a form of safe birth control""",NULL,NULL
SID-00061595-V,unsex,"make infertile ""in some countries people with genetically transmissible disabilites are sterilized""",NULL,NULL
SID-00061933-V,lift,"perform cosmetic surgery on someone's face",NULL,NULL
SID-00062067-V,trephine,"operate on with a trephine",NULL,NULL
SID-00062203-V,menstruate,"undergo menstruation ""She started menstruating at the age of 11""",NULL,NULL
SID-00062397-V,ovulate,"produce and discharge eggs ""women ovulate about once every month""",NULL,NULL
SID-00062582-V,sterilize,"make free from bacteria",NULL,NULL
SID-00062774-V,antisepticize,"disinfect with an antiseptic ""The animals were antisepticized by the veterinarian before the operation""",NULL,NULL
SID-00062973-V,autoclave,"subject to the action of an autoclave",NULL,NULL
SID-00063095-V,hatch,"emerge from the eggs ""young birds fish and reptiles hatch""",NULL,NULL
SID-00063291-V,irritate,"excite to an abnormal condition or chafe or inflame ""Aspirin irritates my stomach""",NULL,NULL
SID-00063557-V,inflame,"become inflamed get sore ""His throat inflamed""",NULL,NULL
SID-00063724-V,inflame,"cause inflammation in ""The repetitive motion inflamed her joint""",NULL,NULL
SID-00063916-V,soothe,"cause to feel better ""the medicine soothes the pain of the inflammation""",NULL,NULL
SID-00064095-V,relieve,"provide physical relief as from pain ""This pill will relieve your headaches""",NULL,NULL
SID-00064487-V,massage,"give a massage to ""She massaged his sore back""",NULL,NULL
SID-00064643-V,hurt,"give trouble or pain to ""This exercise will hurt your back""",NULL,NULL
SID-00064889-V,indispose,"cause to feel unwell ""She was indisposed""",NULL,NULL
SID-00065070-V,suffer,"feel pain or be in pain",NULL,NULL
SID-00065370-V,have,"suffer from be ill with ""She has arthritis""",NULL,NULL
SID-00065495-V,be_well,"be healthy feel good ""She has not been well lately""",NULL,NULL
SID-00065639-V,sustain,"undergo (as of injuries and illnesses) ""She suffered a fracture in the accident"" ""He had an insulin shock after eating three candy bars"" ""She got a bruise on her leg"" ""He got his arm broken in the scuffle""",NULL,NULL
SID-00066025-V,whimper,"cry weakly or softly ""she wailed with pain""",NULL,NULL
SID-00066191-V,weep,"shed tears because of sadness rage or pain ""She cried bitterly when she heard the news of his death"" ""The girl in the wheelchair wept with frustration when she could not get up the stairs""",NULL,NULL
SID-00066685-V,cry,"bring into a particular state by crying ""The little boy cried himself to sleep""",NULL,NULL
SID-00066862-V,bawl,"cry loudly ""Don't bawl in public!""",NULL,NULL
SID-00066977-V,tear,"fill with tears or shed tears ""Her eyes were tearing""",NULL,NULL
SID-00067129-V,sob,"weep convulsively ""He was sobbing inconsolably""",NULL,NULL
SID-00067274-V,snuffle,"cry or whine with snuffling ""Stop snivelling--you got yourself into this mess!""",NULL,NULL
SID-00067545-V,sweat,"excrete perspiration through the pores in the skin ""Exercise makes one sweat""",NULL,NULL
SID-00067850-V,superfetate,"conceive when a fetus is already present in the uterus",NULL,NULL
SID-00067999-V,transude,"release (a liquid) in drops or small quantities ""exude sweat through the pores""",NULL,NULL
SID-00068467-V,distill,"give off (a liquid) ""The doctor distilled a few drops of disinfectant onto the wound""",NULL,NULL
SID-00068627-V,reek,"be wet with sweat or blood as of one's face",NULL,NULL
SID-00068740-V,transpire,"give off (water) through the skin",NULL,NULL
SID-00068858-V,extravasate,"geology: cause molten material such as lava to pour forth",NULL,NULL
SID-00069012-V,stream,"exude profusely ""She was streaming with sweat"" ""His nose streamed blood""",NULL,NULL
SID-00069166-V,gum,"exude or form gum ""these trees gum in the Spring""",NULL,NULL
SID-00069295-V,secrete,"generate and separate from cells or bodily fluids ""secrete digestive juices"" ""release a hormone into the blood stream""",NULL,NULL
SID-00069570-V,water,"secrete or form water as tears or saliva ""My mouth watered at the prospect of a good dinner"" ""His eyes watered""",NULL,NULL
SID-00069747-V,swelter,"suffer from intense heat ""we were sweltering at the beach""",NULL,NULL
SID-00069879-V,wound,"cause injuries or bodily harm to",NULL,NULL
SID-00070439-V,trample,"injure by trampling or as if by trampling ""The passerby was trampled by an elephant""",NULL,NULL
SID-00070633-V,concuss,"injure the brain sustain a concussion",NULL,NULL
SID-00070736-V,calk,"injure with a calk",NULL,NULL
SID-00070816-V,trouble,"cause bodily suffering to and make sick or indisposed",NULL,NULL
SID-00071037-V,disagree_with,"not be very easily digestible ""Spicy food disagrees with some people""",NULL,NULL
SID-00071178-V,torture,"subject to torture ""The sinners will be tormented in Hell according to the Bible""",NULL,NULL
SID-00071547-V,rack,"torture on the rack",NULL,NULL
SID-00071646-V,martyrize,"torture and torment like a martyr",NULL,NULL
SID-00071803-V,pull,"strain abnormally ""I pulled a muscle in my leg when I jumped up"" ""The athlete pulled a tendon in the competition""",NULL,NULL
SID-00072012-V,wee-wee,"eliminate urine ""Again the cat had made on the expensive rug""",NULL,NULL
SID-00072586-V,urinate,"pass after the manner of urine ""The sick men urinated blood""",NULL,NULL
SID-00072730-V,wet,"make one's bed or clothes wet by urinating ""This eight year old boy still wets his bed""",NULL,NULL
SID-00072897-V,stale,"urinate of cattle and horses",NULL,NULL
SID-00072989-V,pass,"eliminate from the body ""Pass a kidney stone""",NULL,NULL
SID-00073343-V,void,"excrete or discharge from the body",NULL,NULL
SID-00073584-V,suction,"empty or clean (a body cavity) by the force of suction ""suction the uterus in an abortion""",NULL,NULL
SID-00073813-V,purge,"excrete or evacuate (someone's bowels or body) ""The doctor decided that the patient must be purged""",NULL,NULL
SID-00074038-V,take_a_shit,"have a bowel movement ""The dog had made in the flower beds""",NULL,NULL
SID-00074453-V,dung,"defecate used of animals",NULL,NULL
SID-00074558-V,constipate,"cause to be constipated ""These foods tend to constipate you""",NULL,NULL
SID-00074730-V,obstipate,"constipate severely",NULL,NULL
SID-00074834-V,shed_blood,"lose blood from one's body",NULL,NULL
SID-00075021-V,weary,"exhaust or get tired through overuse or great strain or stress ""We wore ourselves out on this hike""",NULL,NULL
SID-00075421-V,wash_up,"wear out completely ""This kind of work exhausts me"" ""I'm beat"" ""He was all washed up after the exam""",NULL,NULL
SID-00075708-V,frazzle,"exhaust physically or emotionally ""She was frazzled after the visit of her in-laws""",NULL,NULL
SID-00075875-V,play,"exhaust by allowing to pull on the line ""play a hooked fish""",NULL,NULL
SID-00075998-V,overweary,"tire excessively",NULL,NULL
SID-00076114-V,weary,"lose interest or become bored with something or somebody ""I'm so tired of your mother and her complaints about my food""",NULL,NULL
SID-00076400-V,vomit_up,"eject the contents of the stomach through the mouth ""After drinking too much the students vomited"" ""He purged continuously"" ""The patient regurgitated the food we gave him last night""",NULL,NULL
SID-00077071-V,spew_out,"eject or send out in large quantities also metaphorical ""the volcano spews out molten rocks every day"" ""The editors of the paper spew out hostile articles about the Presidential candidate""",NULL,NULL
SID-00077369-V,keep_down,"manage not to throw up",NULL,NULL
SID-00077458-V,retch,"make an unsuccessful effort to vomit strain to vomit",NULL,NULL
SID-00077606-V,gag,"cause to retch or choke",NULL,NULL
SID-00077698-V,suffocate,"struggle for breath have insufficient oxygen intake ""he swallowed a fishbone and gagged""",NULL,NULL
SID-00077950-V,strangle,"constrict (someone's) throat and keep from breathing",NULL,NULL
SID-00078138-V,freeze,"be cold ""I could freeze to death in this office when the air conditioning is turned on""",NULL,NULL
SID-00078316-V,swelter,"be uncomfortably hot",NULL,NULL
SID-00078401-V,suffer,"feel unwell or uncomfortable ""She is suffering from the hot weather""",NULL,NULL
SID-00078578-V,gnash,"grind together of teeth",NULL,NULL
SID-00078665-V,ail,"be ill or unwell",NULL,NULL
SID-00078760-V,treat,"provide treatment for ""The doctor treated my broken leg"" ""The nurses cared for the bomb victims"" ""The patient must be treated right away or she will die"" ""Treat the infection with antibiotics""",NULL,NULL
SID-00079470-V,correct,"treat a defect ""The new contact lenses will correct for his myopia""",NULL,NULL
SID-00079629-V,insufflate,"treat by blowing a powder or vapor into a bodily cavity",NULL,NULL
SID-00079788-V,detoxify,"treat for alcohol or drug dependence ""He was detoxified in the clinic""",NULL,NULL
SID-00079951-V,irrigate,"supply with a constant flow or sprinkling of some liquid for the purpose of cooling cleansing or disinfecting ""irrigate the wound""",NULL,NULL
SID-00080169-V,iodize,"treat with iodine so as to prevent infection ""iodize a wound""",NULL,NULL
SID-00080304-V,doctor,"give medical treatment to",NULL,NULL
SID-00080456-V,vet,"provide veterinary care for",NULL,NULL
SID-00080589-V,vet,"provide (a person) with medical care",NULL,NULL
SID-00080705-V,nurse,"try to cure by special care of treatment of an illness or injury ""He nursed his cold with Chinese herbs""",NULL,NULL
SID-00080929-V,manipulate,"treat manually as with massage for therapeutic purposed",NULL,NULL
SID-00081072-V,dispense,"give or apply (medications)",NULL,NULL
SID-00081367-V,transfuse,"give a transfusion (e.g. of blood) to",NULL,NULL
SID-00081509-V,digitalize,"administer digitalis such that the patient benefits maximally without getting adverse effects",NULL,NULL
SID-00081725-V,heal,"provide a cure for make healthy again ""The treatment cured the boy's acne"" ""The quack pretended to heal patients but never managed to""",NULL,NULL
SID-00082081-V,help,"improve the condition of ""These pills will help the patient""",NULL,NULL
SID-00082308-V,ease,"lessen pain or discomfort alleviate ""ease the pain in your legs""",NULL,NULL
SID-00082563-V,remedy,"provide relief for ""remedy his illness""",NULL,NULL
SID-00082714-V,dress,"apply a bandage or medication to ""dress the victim's wounds""",NULL,NULL
SID-00082929-V,poultice,"dress by covering with a therapeutic substance",NULL,NULL
SID-00083124-V,bandage,"dress by covering or binding ""The nurse bandaged a sprained ankle"" ""bandage an incision""",NULL,NULL
SID-00083334-V,ligate,"bind with a bandage or ligature ""ligate the artery""",NULL,NULL
SID-00083523-V,strap,"secure (a sprained joint) with a strap",NULL,NULL
SID-00083661-V,splint,"support with a splint ""splint a broken finger""",NULL,NULL
SID-00083809-V,operate_on,"perform surgery on ""The doctors operated on the patient but failed to save his life""",NULL,NULL
SID-00084107-V,venesect,"practice venesection",NULL,NULL
SID-00084230-V,medicine,"treat medicinally treat with medicine",NULL,NULL
SID-00084562-V,medicate,"impregnate with a medicinal substance",NULL,NULL
SID-00084738-V,drug,"administer a drug to ""They drugged the kidnapped tourist""",NULL,NULL
SID-00085046-V,dope_up,"give a narcotic to ""The athletes were dope by the coach before the race""",NULL,NULL
SID-00085246-V,soup,"dope (a racehorse)",NULL,NULL
SID-00085353-V,overdose,"dose too heavily ""The rock star overdosed and was found dead in his hotel room""",NULL,NULL
SID-00085506-V,narcotize,"administer narcotics to",NULL,NULL
SID-00085626-V,oil,"administer an oil or ointment to  often in a religious ceremony of blessing",NULL,NULL
SID-00085907-V,salve,"apply a salve to usually for the purpose of healing",NULL,NULL
SID-00086077-V,phlebotomize,"draw blood ""In the old days doctors routinely bled patients as part of the treatment""",NULL,NULL
SID-00086320-V,shoot,"give an injection to ""We injected the glucose into the patient's vein""",NULL,NULL
SID-00086598-V,infuse,"introduce into the body through a vein for therapeutic purposes ""Some physiologists infuses sugar solutions into the veins of animals""",NULL,NULL
SID-00086835-V,vaccinate,"perform vaccinations or produce immunity in by inoculation ""We vaccinate against scarlet fever"" ""The nurse vaccinated the children in the school""",NULL,NULL
SID-00087290-V,transfuse,"treat by applying evacuated cups to the patient's skin",NULL,NULL
SID-00087454-V,sicken,"get sick ""She fell sick last Friday and now she is in the hospital""",NULL,NULL
SID-00087653-V,wan,"become pale and sickly",NULL,NULL
SID-00087736-V,take,"be stricken by an illness fall victim to an illness ""He got AIDS"" ""She came down with pneumonia"" ""She took a chill""",NULL,NULL
SID-00087988-V,catch,"contract ""did you catch a cold?""",NULL,NULL
SID-00088120-V,catch_cold,"come down with a cold",NULL,NULL
SID-00088209-V,sicken,"make sick or ill ""This kind of food sickens me""",NULL,NULL
SID-00088339-V,poison,"administer poison to ""She poisoned her husband but he did not die""",NULL,NULL
SID-00088532-V,intoxicate,"have an intoxicating effect on of a drug",NULL,NULL
SID-00088713-V,taint,"contaminate with a disease or microorganism",NULL,NULL
SID-00088972-V,superinfect,"infect (an infected cell) further or infect a cell already containing similar organisms",NULL,NULL
SID-00089154-V,smut,"affect with smut or mildew as of a crop such as corn",NULL,NULL
SID-00089324-V,disinfect,"destroy microorganisms or pathogens by cleansing ""disinfect a wound""",NULL,NULL
SID-00089602-V,chlorinate,"disinfect with chlorine ""chlorinate a pool""",NULL,NULL
SID-00089750-V,infect,"communicate a disease to ""Your children have infected you with this head cold""",NULL,NULL
SID-00089973-V,canker,"infect with a canker",NULL,NULL
SID-00090075-V,canker,"become infected with a canker",NULL,NULL
SID-00090186-V,traumatize,"inflict a trauma upon",NULL,NULL
SID-00090386-V,shock,"subject to electrical shocks",NULL,NULL
SID-00090513-V,galvanize,"stimulate (muscles) by administering a shock",NULL,NULL
SID-00090708-V,mutilate,"destroy or injure severely ""mutilated bodies""",NULL,NULL
SID-00090888-V,maim,"injure or wound seriously and leave permanent disfiguration or mutilation ""people were maimed by the explosion""",NULL,NULL
SID-00091124-V,wrick,"twist suddenly so as to sprain ""wrench one's ankle"" ""The wrestler twisted his shoulder"" ""the hikers sprained their ankles when they fell"" ""I turned my ankle and couldn't walk for several days""",NULL,NULL
