SynId,KeyWord,Gloss,ParentId,SonId
SID-00317008-A,carven,"made for or formed by carving (`carven' is archaic or literary) ""the carved fretwork"" ""an intricately carved door"" ""stood as if carven from stone""",NULL,NULL
SID-00317310-A,inscribed,"cut or impressed into a surface ""an incised design"" ""engraved invitations""",NULL,NULL
SID-00317629-A,lapidarian,"inscribed on stone ""a lapidarian record""",NULL,NULL
SID-00317727-A,sliced,"used of meat cut into pieces for serving",NULL,NULL
SID-00318291-A,hypercatalectic,"(verse) having an extra syllable or syllables at the end of a metrically complete verse or in a metrical foot",NULL,NULL
SID-00318498-A,cauline,"especially of leaves growing on a stem especially on the upper part of a stem ""cauline leaves""",NULL,NULL
SID-00318667-A,radical,"especially of leaves located at the base of a plant or stem especially arising directly from the root or rootstock or a root-like stem ""basal placentation"" ""radical leaves""",NULL,NULL
SID-00318942-A,censored,"suppressed or subject to censorship ""the censored press in some countries""",NULL,NULL
SID-00319090-A,expurgated,"having material deleted ""at that time even Shakespeare was considered dangerous except in the expurgated versions""",NULL,NULL
SID-00319534-A,caudated,"having a tail or taillike appendage",NULL,NULL
SID-00319851-A,bobtailed,"having a short or shortened tail ""bobtail mare""",NULL,NULL
SID-00320064-A,tailed,"having a tail of a specified kind often used in combination",NULL,NULL
SID-00320177-A,scaly-tailed,"having a scaly tail",NULL,NULL
SID-00320255-A,scissor-tailed,"(of birds) having a deeply forked tail ""scissor-tailed birds""",NULL,NULL
SID-00320378-A,short-tailed,"having a short tail",NULL,NULL
SID-00320536-A,stiff-tailed,"having a stiff tail",NULL,NULL
SID-00320614-A,swallow-tailed,"(especially of butterflies and birds) having a forked tail like that of a swallow",NULL,NULL
SID-00320756-A,tail-shaped,"shaped like the tail of an animal",NULL,NULL
SID-00321094-A,stemmed,"(of plants) producing a well-developed stem above ground",NULL,NULL
SID-00321444-A,cylindrical-stemmed,"having a cylindrical stem",NULL,NULL
SID-00321614-A,multi-stemmed,"having many stems",NULL,NULL
SID-00321691-A,short-stemmed,"having a short stem",NULL,NULL
SID-00321849-A,stout-stemmed,"having a stout stem",NULL,NULL
SID-00321928-A,thick-stemmed,"having a thick stem",NULL,NULL
SID-00322007-A,weak-stemmed,"having a weak stem",NULL,NULL
SID-00322084-A,wiry-stemmed,"having a wiry stem",NULL,NULL
SID-00322161-A,woolly-stemmed,"having a woolly stem",NULL,NULL
SID-00322242-A,woody-stemmed,"having a woody stem",NULL,NULL
SID-00322938-A,actuating,"causing motion or action or change",NULL,NULL
SID-00323426-A,tributary,"tending to bring about being partly responsible for ""working conditions are not conducive to productivity"" ""the seaport was a contributing factor in the growth of the city"" ""a contributory factor""",NULL,NULL
SID-00324878-A,responsible_for,"being the agent or cause ""determined who was the responsible party"" ""termites were responsible for the damage""",NULL,NULL
SID-00326436-A,incautious,"lacking in caution ""an incautious remark"" ""incautious talk""",NULL,NULL
SID-00327031-A,cellular,"characterized by or divided into or containing cells or compartments (the smallest organizational or structural unit of an organism or organization) ""the cellular construction of a beehive"" ""any effective opposition to a totalitarian regime must be secretive and cellular""",NULL,NULL
SID-00327541-A,cancellous,"having an open or latticed or porous structure",NULL,NULL
SID-00327690-A,pitted,"pitted with cell-like cavities (as a honeycomb)",NULL,NULL
SID-00327930-A,lymphoblast-like,"resembling a lymphoblast",NULL,NULL
SID-00328017-A,multicellular,"consisting of many cells ""multicellular organisms""",NULL,NULL
SID-00328401-A,single-celled,"having a single cell (and thus not divided into cells)",NULL,NULL
SID-00328798-A,compartmented,"divided up or separated into compartments or isolated units ""a compartmented box"" ""the protected and compartmented society of Beacon Hill""- John Mason Brown",NULL,NULL
SID-00329034-A,compartmentalized,"divided up into compartments or categories ""most sciences have become woefully compartmentalized""",NULL,NULL
SID-00329585-A,porose,"forming a continuous series of pores ""a porose hymenium""",NULL,NULL
SID-00329831-A,central,"in or near a center or constituting a center the inner area ""a central position""",NULL,NULL
SID-00330219-A,amidship,"located in the middle part of a ship or aircraft",NULL,NULL
SID-00330322-A,bicentric,"having two centers",NULL,NULL
SID-00330506-A,midway,"equally distant from the extremes",NULL,NULL
SID-00330644-A,centered,"being or placed in the center",NULL,NULL
SID-00330728-A,centrical,"having or situated at or near a center",NULL,NULL
SID-00330904-A,focal,"having or localized centrally at a focus ""focal point"" ""focal infection""",NULL,NULL
SID-00331030-A,median,"relating to or situated in or extending toward the middle",NULL,NULL
SID-00331446-A,peripheral,"on or near an edge or constituting an outer boundary the outer area ""Russia's peripheral provinces"" ""peripheral suburbs""",NULL,NULL
SID-00331716-A,circumferential,"lying around or just outside the edges or outskirts ""circumferential highways around cities""",NULL,NULL
SID-00332269-A,off-base,"located outside a military base ""off-base housing""",NULL,NULL
SID-00332375-A,centrifugal,"tending to move away from a center ""centrifugal force""",NULL,NULL
SID-00332524-A,outward-developing,"away from an axis as in a flower cluster in which the oldest flowers are in the center the youngest near the edge",NULL,NULL
SID-00332723-A,outward-moving,"moving or directed away from center especially when spinning or traveling in a curve",NULL,NULL
SID-00333015-A,inward-developing,"toward an axis as in a sunflower the oldest flowers are near the edge the youngest in the center",NULL,NULL
SID-00333197-A,inward-moving,"moving or directed toward the center or axis especially when spinning or traveling in a curve",NULL,NULL
SID-00333351-A,afferent,"of nerves and nerve impulses conveying sensory information from the sense organs to the CNS ""afferent nerves"" ""afferent impulses""",NULL,NULL
SID-00333611-A,sensory,"of a nerve fiber or impulse originating outside and passing toward the central nervous system ""sensory neurons""",NULL,NULL
SID-00333824-A,corticoafferent,"of a nerve fiber or impulse originating outside and passing toward the cerebral cortex",NULL,NULL
SID-00333987-A,motorial,"of nerves and nerve impulses conveying information away from the CNS ""efferent nerves and impulses""",NULL,NULL
SID-00334245-A,motor,"conveying information to the muscles from the CNS ""motor nerves""",NULL,NULL
SID-00334379-A,corticofugal,"of a nerve fiber passing outward from the cerebral cortex ""corticofugal discharges""",NULL,NULL
SID-00334555-A,neuromotor,"relating to a nerve fiber or impulse passing toward motor effectors ""neuromotor impulses""",NULL,NULL
SID-00334702-A,centralizing,"tending to draw to a central point",NULL,NULL
SID-00335090-A,decentralizing,"tending away from a central point",NULL,NULL
SID-00335421-A,certain,"established beyond doubt or question definitely known ""what is certain is that every effect must have a cause"" ""it is certain that they were on the bus"" ""his fate is certain"" ""the date for the invasion is certain""",NULL,NULL
SID-00335768-A,definite,"known for certain ""it is definite that they have won""",NULL,NULL
SID-00339941-A,unsure,"lacking self-confidence ""stood in the doorway diffident and abashed"" ""problems that call for bold not timid responses"" ""a very unsure young man""",NULL,NULL
SID-00340239-A,sure,"certain to occur destined or inevitable ""he was certain to fail"" ""his fate is certain"" ""In this life nothing is certain but death and taxes""- Benjamin Franklin ""he faced certain death"" ""sudden but sure regret"" ""he is sure to win""",NULL,NULL
SID-00340626-A,destined,"(usually followed by `to') governed by fate ""bound to happen"" ""an old house destined to be demolished"" ""he is destined to be famous""",NULL,NULL
SID-00340827-A,fated,"(usually followed by `to') determined by tragic fate ""doomed to unhappiness"" ""fated to be the scene of Kennedy's assassination""",NULL,NULL
SID-00341017-A,predestined,"established or prearranged unalterably ""his place in history was foreordained"" ""a sense of predestinate inevitability about it"" ""it seemed predestined since the beginning of the world""",NULL,NULL
SID-00341292-A,in_for,"certain to get or have ""he knew he was in for a licking""",NULL,NULL
SID-00341655-A,iffy,"subject to accident or chance or change ""a chancy appeal at best"" ""getting that job was definitely fluky"" ""a fluky wind"" ""an iffy proposition""",NULL,NULL
SID-00345494-A,unstable,"subject to change variable ""a fluid situation fraught with uncertainty"" ""everything was unstable following the coup""",NULL,NULL
SID-00345694-A,mobile,"affording change (especially in social status) ""Britain is not a truly fluid society"" ""upwardly mobile""",NULL,NULL
SID-00345860-A,jittering,"undergoing small rapid variations",NULL,NULL
SID-00345949-A,kaleidoscopical,"continually shifting or rapidly changing",NULL,NULL
SID-00346368-A,quick-change,"adept at changing from one thing to another especially changing costumes ""a quick-change artist""",NULL,NULL
SID-00346847-A,volatile,"tending to vary often or widely ""volatile stocks"" ""volatile emotions""",NULL,NULL
SID-00347400-A,unalterable,"remaining the same for indefinitely long times",NULL,NULL
SID-00347880-A,set_in_stone,"no longer changeable ""the agreement is not yet set in stone""",NULL,NULL
SID-00348018-A,unchanging,"showing little if any change ""a static population""",NULL,NULL
SID-00348198-A,commutable,"subject to alteration or change ""the death sentence was commutable to life imprisonment""",NULL,NULL
SID-00348380-A,alterable,"(of the punishment ordered by a court) capable of being changed to one less severe",NULL,NULL
SID-00348537-A,transmutable,"capable of being changed in substance as if by alchemy ""is lead really transmutable into gold?"" ""ideas translatable into reality""",NULL,NULL
SID-00350876-A,focused,"of an optical system (e.g. eye or opera glasses) adjusted to produce a clear image",NULL,NULL
SID-00351012-A,weighted,"adjusted to reflect value or proportion ""votes weighted according to the size of constituencies"" ""a law weighted in favor of landlords"" ""a weighted average""",NULL,NULL
SID-00352536-A,adjusted,"(especially of garments) having the fit or style adjusted ""for my wedding I had my mother's wedding dress altered to fit me""",NULL,NULL
SID-00352877-A,emended,"improved or corrected by critical editing ""the emended text""",NULL,NULL
SID-00353206-A,unchanged,"remaining in an original state ""persisting unaltered through time""",NULL,NULL
SID-00354090-A,amended,"of legislation",NULL,NULL
SID-00354176-A,revised,"altered or revised by rephrasing or by adding or deleting material ""the amended bill passed easily""",NULL,NULL
SID-00354692-A,denaturized,"changed in nature or natural quality ""denatured alcohol""",NULL,NULL
SID-00355453-A,idempotent,"unchanged in value following multiplication by itself ""this matrix is idempotent""",NULL,NULL
SID-00355782-A,isometric,"of or involving muscular contraction in which tension increases while length remains constant",NULL,NULL
SID-00355950-A,isotonic,"of or involving muscular contraction in which tension is constant while length changes",NULL,NULL
SID-00356926-A,characteristic,"typical or distinctive ""heard my friend's characteristic laugh"" ""red and gold are the characteristic colors of autumn"" ""stripes characteristic of the zebra""",NULL,NULL
SID-00357556-A,typical,"of a feature that helps to distinguish a person or thing ""Jerusalem has a distinctive Middle East flavor""- Curtis Wilkie ""that is typical of you!""",NULL,NULL
SID-00357790-A,peculiar,"characteristic of one only distinctive or special ""the peculiar character of the Government of the U.S.""- R.B.Taney",NULL,NULL
SID-00357983-A,uncharacteristic,"distinctive and not typical ""a book uncharacteristic of its author""",NULL,NULL
SID-00358132-A,charged,"of a particle or body or system having a net amount of positive or negative electric charge ""charged particles"" ""a charged battery""",NULL,NULL
SID-00358392-A,live,"charged or energized with electricity ""a hot wire"" ""a live wire""",NULL,NULL
SID-00358534-A,negatively_charged,"having a negative charge ""electrons are negative""",NULL,NULL
SID-00358820-A,polar,"having a pair of equal and opposite charges",NULL,NULL
SID-00358951-A,uncharged,"of a particle or body or system having no charge ""an uncharged particle"" ""an uncharged battery""",NULL,NULL
SID-00359260-A,drained,"drained of electric charge discharged ""a dead battery"" ""left the lights on and came back to find the battery drained""",NULL,NULL
SID-00360041-A,leased,"hired for the exclusive temporary use of a group of travelers ""a chartered plane"" ""the chartered buses arrived on time""",NULL,NULL
SID-00360569-A,unowned,"having no owner",NULL,NULL
SID-00361509-A,unchaste,"not chaste ""unchaste conduct""",NULL,NULL
SID-00361720-A,cyprian,"resembling the ancient orgiastic worship of Aphrodite on Cyprus",NULL,NULL
SID-00362173-A,fallen,"having lost your chastity ""a fallen woman""",NULL,NULL
SID-00365513-A,chlamydeous,"having a floral envelope or perianth consisting of a calyx and/or corolla",NULL,NULL
SID-00365799-A,granular,"having a granular structure like that of chondrites",NULL,NULL
